fecha_ingreso,hora_ingreso,via_ingreso,nro_registro_interno,es_anonima,situacion,origen,provincia,localidad,tema,subtema,dependencia_alta,derivacion_institucion,denunciante_nacionalidad,denunciante_provincia,denunciante_localidad,denunciante_tipo,denunciante_como_conocio_la_linea,denunciante_genero,denunciante_edad_aparente,derivacion_fecha,derivacion_judicializa,derivacion2_institucion,derivacion2_fecha,derivacion2_judicializa,derivacion3_institucion,derivacion3_fecha,derivacion3_judicializa,provincia_indec_id,derivacion_hora
2021-11-13 00:00:00-03:00,,Línea 145,7555557515,Sí,Emergencia,Ciudadano,Salta,Pichanal,Trata,"Explotación laboral niñas, niños y adolescentes",PNR - Línea 145,,,,,Denunciante - ciudadano,,Mujer,40.0,,,,,,,,,,
2021-11-14 00:00:00-03:00,,Línea 145,584657515,Sí,Urgencia,Ciudadano,Buenos Aires,Mar del Plata,Trata,Explotación laboral,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Mujer,26.0,2021-11-14 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2021-11-14 00:00:00-03:00,,Línea 145,7584657515,No,Urgencia,Ciudadano,Santa Fe,Santa Fe,Trata,Explotación sexual,PNR - Línea 145,Protex,,,,,,Mujer,,2021-11-14 00:00:00-03:00,Sí,,,,,,,82.0,0.0
2021-11-14 00:00:00-03:00,,Línea 145,8494657515,No,Urgencia,Ciudadano,Buenos Aires,Mar del Plata,Trata,Explotación laboral,PNR - Línea 145,Protex,Argentina,,,Denunciante - ciudadano,,Mujer,55.0,2021-11-14 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2021-11-14 00:00:00-03:00,,Línea 145,3594657515,No,Urgencia,Ciudadano,Corrientes,Goya,Trata,Explotación sexual,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Mujer,0.0,2021-11-14 00:00:00-03:00,Sí,,,,,,,18.0,0.0
2021-11-15 00:00:00-03:00,,Línea 145,6505657515,Sí,Emergencia,Ciudadano,Chubut,Jose de San Martin,Trata,Explotación laboral,PNR - Línea 145,Gendarmería Nacional Argentina,,,,,,Mujer,,2021-11-15 00:00:00-03:00,Sí,Protex,2021-11-15 00:00:00-03:00,No,,,,26.0,0.0
2021-11-15 00:00:00-03:00,,Línea 145,7505657515,Sí,Urgencia,Ciudadano,Córdoba,Córdoba,Trata,Posible captación,PNR - Línea 145,Protex,,Córdoba,Córdoba,Denunciante - victima indirecta,,Mujer,39.0,2021-11-15 00:00:00-03:00,Sí,,,,,,,14.0,0.0
2021-11-15 00:00:00-03:00,,Línea 145,9415657515,Sí,Emergencia,Ciudadano,Buenos Aires,general viamonte,Trata,Explotación sexual,PNR - Línea 145,Gendarmería Nacional Argentina,,,,Denunciante - ciudadano,,Mujer,23.0,2021-11-15 00:00:00-03:00,Sí,Protex,2021-11-15 00:00:00-03:00,No,,,,6.0,0.0
2021-11-15 00:00:00-03:00,,Línea 145,515657515,Sí,Urgencia,Ciudadano,Buenos Aires,Mar del Plata,Trata,Posible captación,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Mujer,0.0,2021-11-15 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2021-11-15 00:00:00-03:00,,Línea 145,7515657515,Sí,Urgencia,Ciudadano,Córdoba,La Rioja,Trata,Persona desaparecida,PNR - Línea 145,Protex,Argentina,Chubut,Trelew,Denunciante - ciudadano,,Mujer,49.0,2021-11-15 00:00:00-03:00,Sí,,,,,,,14.0,0.0
2021-11-15 00:00:00-03:00,,Línea 145,2525657515,Sí,Urgencia,Ciudadano,La Rioja,La Rioja,Trata,Explotación laboral,PNR - Línea 145,Protex,,,,,,Mujer,,2021-11-15 00:00:00-03:00,Sí,,,,,,,46.0,0.0
2021-11-15 00:00:00-03:00,,Línea 145,4525657515,No,Urgencia,Institución - sub comisario rios- division búsqueda de personas trelew,Córdoba,Córdoba,Trata,Persona desaparecida,PNR - Línea 145,Protex,,,,Denunciante - institucion,,Hombre,0.0,2021-11-15 00:00:00-03:00,No,,,,,,,14.0,0.0
2021-11-16 00:00:00-03:00,,Línea 145,2535657515,No,Emergencia,Ciudadano,Buenos Aires,Posadas,Trata,"Explotación laboral niñas, niños y adolescentes",PNR - Línea 145,Policía Federal Argentina,,,,,,Mujer,,2021-11-16 00:00:00-03:00,Sí,Protex,2021-11-16 00:00:00-03:00,No,,,,6.0,0.0
2021-11-16 00:00:00-03:00,,Línea 145,5535657515,No,Emergencia,"Institución - agencia territorial posadas, ministerio de trabajo empleo y seguridad social",Misiones,Posadas,Trata,Explotación laboral,PNR - Línea 145,Gendarmería Nacional Argentina,Argentina,,,Denunciante - institucion,Derivado de otro organismo,Hombre,40.0,2021-11-16 00:00:00-03:00,Sí,Protex,2021-11-16 00:00:00-03:00,No,,,,54.0,0.0
2021-11-16 00:00:00-03:00,,Línea 145,8445657515,No,Emergencia,Institución - programa víctimas contra las violencias (línea 137),Buenos Aires,Lomas de Zamora,Trata,"Explotación sexual niñas, niños y adolescentes",PNR - Línea 145,Gendarmería Nacional Argentina,,,,Denunciante - institucion,,Mujer,0.0,2021-11-16 00:00:00-03:00,Sí,Protex,2022-03-03 00:00:00-03:00,No,,,,6.0,0.0
2021-11-16 00:00:00-03:00,,Línea 145,1545657515,Sí,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Trata,Explotación sexual,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Mujer,0.0,2021-11-16 00:00:00-03:00,Sí,,,,,,,2.0,0.0
2021-11-16 00:00:00-03:00,,Línea 145,4545657515,No,Urgencia,Ciudadano,Santa Fe,Santa Fe,Trata,Persona desaparecida,PNR - Línea 145,Protex,Argentina,,,Denunciante - ciudadano,,Mujer,0.0,2021-11-16 00:00:00-03:00,No,,,,,,,82.0,0.0
2021-11-17 00:00:00-03:00,,Línea 145,5545657515,No,Urgencia,Ciudadano,Misiones,Garupá,Trata,Persona desaparecida,PNR - Línea 145,Protex,,Misiones,Garupá,Denunciante - ciudadano,,Mujer,50.0,2021-11-17 00:00:00-03:00,Sí,,,,,,,54.0,0.0
2021-11-17 00:00:00-03:00,,Línea 145,8455657515,No,Urgencia,Ciudadano,Misiones,Garupá,Trata,Persona desaparecida,PNR - Línea 145,Protex,,,,,,Mujer,,2021-11-17 00:00:00-03:00,Sí,,,,,,,54.0,0.0
2021-11-17 00:00:00-03:00,,Línea 145,1555657515,No,Urgencia,Ciudadano,Entre Ríos,San José,Trata,"Explotación sexual niñas, niños y adolescentes",PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Mujer,0.0,2021-11-17 00:00:00-03:00,Sí,,,,,,,30.0,0.0
2021-11-17 00:00:00-03:00,,Línea 145,2555657515,No,Urgencia,Ciudadano,Córdoba,Córdoba,Trata,Explotación sexual,PNR - Línea 145,Protex,,,,Denunciante - victima indirecta,,Mujer,,2021-11-17 00:00:00-03:00,Sí,,,,,,,14.0,0.0
2021-11-17 00:00:00-03:00,,Línea 145,5555657515,No,Emergencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Trata,Explotación sexual,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Mujer,0.0,2021-11-17 00:00:00-03:00,Sí,,,,,,,2.0,0.0
2021-11-17 00:00:00-03:00,,Línea 145,6555657515,Sí,Urgencia,Ciudadano,Chubut,Comodoro Rivadavia,Trata,Oferta laboral engañosa,PNR - Línea 145,Protex,,,,Denunciante - victima directa,,Mujer,28.0,2021-11-17 00:00:00-03:00,No,,,,,,,,0.0
2021-11-17 00:00:00-03:00,,Línea 145,9465657515,Sí,Urgencia,Ciudadano,Chubut,Comodoro Rivadavia,Trata,Explotación sexual,PNR - Línea 145,Protex,Argentina,,,Denunciante - victima directa,Por publicidad en TV,Mujer,40.0,2021-11-17 00:00:00-03:00,Sí,,,,,,,26.0,0.0
2021-11-17 00:00:00-03:00,,Línea 145,4565657515,No,Urgencia,Ciudadano,Córdoba,Rio Ceballos,Trata,Persona desaparecida,PNR - Línea 145,Protex,Argentina,,,Denunciante - ciudadano,,Mujer,45.0,2021-11-17 00:00:00-03:00,Sí,,,,,,,14.0,0.0
2021-11-17 00:00:00-03:00,,Línea 145,5565657515,Sí,Urgencia,Ciudadano,Neuquén,Ciudad Autónoma de Buenos Aires,Trata,Explotación sexual,PNR - Línea 145,,,,,Denunciante - ciudadano,,Mujer,45.0,,,,,,,,,58.0,
2021-11-17 00:00:00-03:00,,Línea 145,575657515,Sí,Emergencia,Ciudadano,Córdoba,Ciudad Autónoma de Buenos Aires,Trata,"Explotación sexual niñas, niños y adolescentes",PNR - Línea 145,Gendarmería Nacional Argentina,,,,Denunciante - ciudadano,,Mujer,20.0,2021-11-17 00:00:00-03:00,Sí,Protex,2021-11-17 00:00:00-03:00,No,,,,14.0,0.0
2021-11-17 00:00:00-03:00,,Línea 145,1575657515,No,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Trata,Oferta laboral engañosa,PNR - Línea 145,Protex,Argentina,Buenos Aires,villa santa rita,Denunciante - ciudadano,,Mujer,45.0,2021-11-17 00:00:00-03:00,Sí,,,,,,,2.0,0.0
2021-11-18 00:00:00-03:00,,Línea 145,4575657515,No,Urgencia,"Institución - municipalidad hasenkamp, entre ríos",Entre Ríos,Hasenkamp,Trata,"Explotación sexual niñas, niños y adolescentes",PNR - Línea 145,Protex,,,,Denunciante - institucion,,Mujer,33.0,2021-11-18 00:00:00-03:00,Sí,,,,,,,30.0,0.0
2021-11-18 00:00:00-03:00,,Línea 145,6575657515,Sí,Urgencia,Ciudadano,Santa Cruz,Comandante Luis Piedrabuena,Trata,Venta de niños y otros delitos,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Mujer,0.0,2021-11-18 00:00:00-03:00,Sí,,,,,,,78.0,0.0
2021-11-18 00:00:00-03:00,,Línea 145,7575657515,No,Emergencia,Institución - ministerio de trabajo de la nación,Santa Fe,Coronda,Trata,Explotación laboral,PNR - Línea 145,Gendarmería Nacional Argentina,,,,Denunciante - institucion,,Hombre,40.0,2021-11-18 00:00:00-03:00,Sí,Protex,2021-11-18 00:00:00-03:00,No,,,,82.0,0.0
2021-11-18 00:00:00-03:00,,Línea 145,8484757515,No,Urgencia,Ciudadano,Chaco,Villa Ángela,Trata,Posible captación,PNR - Línea 145,Protex,,,,Denunciante - victima indirecta,,Mujer,55.0,2021-11-18 00:00:00-03:00,Sí,,,,,,,22.0,0.0
2021-11-18 00:00:00-03:00,,Línea 145,584757515,Sí,Urgencia,Ciudadano,Mendoza,Villa Ángela,Trata,Explotación sexual,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Mujer,50.0,2021-11-18 00:00:00-03:00,Sí,,,,,,,50.0,0.0
2021-11-18 00:00:00-03:00,,Línea 145,1584757515,No,Urgencia,Ciudadano,Chaco,Villa Ángela,Trata,Posible captación,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Mujer,0.0,2021-11-18 00:00:00-03:00,Sí,,,,,,,22.0,0.0
2021-11-18 00:00:00-03:00,,Línea 145,2584757515,No,Urgencia,Ciudadano,Chaco,Villa Ángela,Trata,Posible captación,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Hombre,50.0,2021-11-18 00:00:00-03:00,Sí,,,,,,,22.0,0.0
2021-11-18 00:00:00-03:00,,Línea 145,7584757515,Sí,Emergencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Trata,"Explotación sexual niñas, niños y adolescentes",PNR - Línea 145,Policía Federal Argentina,,,,Denunciante - ciudadano,,Mujer,40.0,2021-11-18 00:00:00-03:00,Sí,,,,,,,2.0,0.0
2021-11-18 00:00:00-03:00,,Línea 145,9494757515,No,Urgencia,Ciudadano,Santa Fe,Rosario,Trata,Posible captación,PNR - Línea 145,Protex,Argentina,,,Denunciante - victima directa,Derivado de otro organismo,Mujer,22.0,2021-11-18 00:00:00-03:00,Sí,,,,,,,82.0,0.0
2021-11-18 00:00:00-03:00,,Línea 145,1594757515,No,Urgencia,Ciudadano,Buenos Aires,Moreno,Trata,Explotación sexual,PNR - Línea 145,Protex,Argentina,,,Denunciante - ciudadano,,Mujer,33.0,2021-11-18 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2021-11-18 00:00:00-03:00,,Línea 145,4594757515,No,Urgencia,Ciudadano,Buenos Aires,San Basilio,Trata,Posible captación,PNR - Línea 145,Protex,,Buenos Aires,Banfield,Denunciante - ciudadano,,Mujer,47.0,2021-11-18 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2021-11-18 00:00:00-03:00,,Línea 145,8405757515,No,Urgencia,Ciudadano,Córdoba,San Basilio,Trata,Explotación laboral,PNR - Línea 145,,Argentina,Córdoba,- Río Cuarto,Denunciante - ciudadano,,Hombre,30.0,,,,,,,,,14.0,
2021-11-19 00:00:00-03:00,,Línea 145,6505757515,No,Urgencia,Ciudadano,Buenos Aires,San Nicolas,Trata,Explotación sexual,PNR - Línea 145,,,Buenos Aires,San Nicolas,Denunciante - ciudadano,,Mujer,40.0,,,,,,,,,6.0,
2021-11-19 00:00:00-03:00,,Línea 145,1515757515,Sí,Urgencia,Ciudadano,San Juan,Chimbas,Trata,Explotación laboral,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Mujer,0.0,2021-11-19 00:00:00-03:00,Sí,,,,,,,70.0,0.0
2021-11-19 00:00:00-03:00,,Línea 145,2515757515,No,Urgencia,"Institución - area de niñez municipalidad de hasenkamp, entre ríos",Entre Ríos,Hasenkamp,Trata,Explotación sexual,PNR - Línea 145,Protex,,,,Denunciante - institucion,,Mujer,0.0,2021-11-19 00:00:00-03:00,Sí,,,,,,,30.0,0.0
2021-11-19 00:00:00-03:00,,Línea 145,3515757515,Sí,Urgencia,Ciudadano,Mendoza,Guaymallen,Trata,Otro,PNR - Línea 145,Comisarías,,,,Denunciante - ciudadano,,Mujer,50.0,2021-12-01 00:00:00-03:00,No,,,,,,,,0.0
2021-11-19 00:00:00-03:00,,Línea 145,4525757515,Sí,Urgencia,Ciudadano,Mendoza,Guaymallen,Trata,Explotación sexual,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Hombre,60.0,2021-11-19 00:00:00-03:00,Sí,,,,,,,50.0,0.0
2021-11-19 00:00:00-03:00,,Correo Institucional,8435757515,No,Urgencia,Institución - renatre,Santa Fe,Coronda,Trata,Explotación laboral,PNR - Línea 145,Protex,,,,Denunciante - institucion,,Hombre,35.0,2021-11-22 00:00:00-03:00,Sí,,,,,,,82.0,0.0
2021-11-20 00:00:00-03:00,,Línea 145,8445757515,Sí,Emergencia,Ciudadano,Santa Fe,Rosario,Trata,Posible captación,PNR - Línea 145,Gendarmería Nacional Argentina,,,,Denunciante - ciudadano,,Hombre,40.0,2021-11-20 00:00:00-03:00,Sí,Protex,2021-11-20 00:00:00-03:00,No,,,,82.0,0.0
2021-11-21 00:00:00-03:00,,Línea 145,9484848425,No,Urgencia,Ciudadano,Salta,Salta,Trata,Explotación sexual,PNR - Línea 145,Protex,Argentina,,,Denunciante - ciudadano,,Mujer,0.0,2021-11-21 00:00:00-03:00,Sí,,,,,,,,0.0
2021-11-22 00:00:00-03:00,,Línea 145,8405848425,Sí,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Posible captación,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Mujer,25.0,2021-11-22 00:00:00-03:00,No,,,,,,,6.0,0.0
2021-11-22 00:00:00-03:00,,Línea 145,505848425,No,Urgencia,Ciudadano,San Juan,Chimbas,Trata,Explotación sexual,PNR - Línea 145,Protex,,Buenos Aires,Nueve de Julio Partido,Denunciante - ciudadano,,Hombre,31.0,2021-11-22 00:00:00-03:00,Sí,,,,,,,,0.0
2021-11-22 00:00:00-03:00,,Correo Institucional,3505848425,Sí,Urgencia,Ciudadano,San Juan,Chimbas,Trata,Explotación laboral,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Hombre,30.0,2021-11-22 00:00:00-03:00,Sí,,,,,,,,0.0
2021-11-23 00:00:00-03:00,,Línea 145,525848425,No,Urgencia,Ciudadano,San Juan,Chimbas,Trata,Explotación laboral,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Mujer,0.0,2021-11-23 00:00:00-03:00,Sí,,,,,,,70.0,0.0
2021-11-23 00:00:00-03:00,,Línea 145,1525848425,No,Urgencia,Ciudadano,Santa Fe,Puerto General San Martín,Trata,Explotación sexual,PNR - Línea 145,Protex,,,,Denunciante - victima directa,,Mujer,0.0,2021-11-23 00:00:00-03:00,Sí,,,,,,,82.0,0.0
2021-11-23 00:00:00-03:00,,Línea 145,2525848425,No,Urgencia,Institución - hospital goberandor domingo mercante,Buenos Aires,José C. Paz,Trata,Explotación sexual,PNR - Línea 145,Protex,,,,Denunciante,,Mujer,21.0,2021-11-23 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2021-11-23 00:00:00-03:00,,Línea 145,4525848425,No,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Trata,Explotación sexual,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Mujer,0.0,2021-11-23 00:00:00-03:00,Sí,,,,,,,2.0,0.0
2021-11-23 00:00:00-03:00,,Línea 145,5525848425,No,Urgencia,Institución - hospital goberandor domingo mercante,Buenos Aires,José C. Paz,Trata,Explotación sexual,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Mujer,0.0,2021-11-23 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2021-11-23 00:00:00-03:00,,Línea 145,6525848425,No,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Posible captación,PNR - Línea 145,Protex,Argentina,,,Denunciante - ciudadano,,Hombre,0.0,2021-11-23 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2021-11-23 00:00:00-03:00,,Línea 145,535848425,No,Urgencia,Ciudadano,Santa Fe,Santa Fe,Trata,Posible captación,PNR - Línea 145,,Argentina,,,Denunciante - ciudadano,,Mujer,0.0,,,,,,,,,82.0,
2021-11-23 00:00:00-03:00,,Línea 145,1535848425,No,Urgencia,Ciudadano,Buenos Aires,Bahía Blanca,Trata,Oferta laboral engañosa,PNR - Línea 145,Protex,,,,Denunciante - victima directa,,Mujer,31.0,2021-11-23 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2021-11-23 00:00:00-03:00,,Línea 145,3535848425,No,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Trata,Explotación sexual,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Mujer,0.0,2021-11-23 00:00:00-03:00,Sí,,,,,,,2.0,0.0
2021-11-23 00:00:00-03:00,,Línea 145,7535848425,Sí,Urgencia,Ciudadano,Buenos Aires,Esteban Echeverría,Trata,Explotación sexual,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Mujer,42.0,2021-11-23 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2021-11-23 00:00:00-03:00,,Línea 145,8455848425,No,Emergencia,Ciudadano,Buenos Aires,Florencio Varela,Trata,Explotación sexual,PNR - Línea 145,,,,,Denunciante - ciudadano,,Hombre,45.0,,,,,,,,,6.0,
2021-11-24 00:00:00-03:00,,Correo Institucional,4555848425,No,Urgencia,Ciudadano,Buenos Aires,Bahía Blanca,Trata,Oferta laboral engañosa,PNR - Línea 145,,,,,Denunciante - victima directa,,Mujer,31.0,,,,,,,,,6.0,
2021-11-24 00:00:00-03:00,,Línea 145,8465848425,No,Urgencia,Ciudadano,Buenos Aires,Jose C. Paz,Trata,Explotación sexual,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Mujer,0.0,2021-11-24 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2021-11-24 00:00:00-03:00,,Línea 145,565848425,No,Urgencia,Institución - hospital gobernador domingo mercante,Buenos Aires,Jose C. Paz,Trata,Explotación sexual,PNR - Línea 145,Protex,,,,Denunciante - institucion,,Mujer,33.0,2021-11-24 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2021-11-24 00:00:00-03:00,,Línea 145,2565848425,No,Emergencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Trata,Explotación sexual,PNR - Línea 145,,,,,Denunciante - ciudadano,,Mujer,40.0,,,,,,,,,2.0,
2021-11-24 00:00:00-03:00,,Línea 145,5565848425,No,Urgencia,Ciudadano,Santa Fe,Rosario,Trata,Explotación laboral,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Hombre,0.0,2021-11-24 00:00:00-03:00,Sí,,,,,,,82.0,0.0
2021-11-25 00:00:00-03:00,,Línea 145,5575848425,Sí,Urgencia,Ciudadano,Buenos Aires,González Catán,Trata,Posible captación,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Mujer,50.0,2021-11-25 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2021-11-25 00:00:00-03:00,,Línea 145,7575848425,No,Urgencia,Ciudadano,Mendoza,Palmeiras,Trata,Posible captación,PNR - Línea 145,Protex,,,,Denunciante - victima indirecta,,Mujer,0.0,2021-11-25 00:00:00-03:00,Sí,,,,,,,50.0,0.0
2021-11-25 00:00:00-03:00,,Línea 145,9494948425,No,Urgencia,Institución - pvcv,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Trata,"Explotación sexual niñas, niños y adolescentes",PNR - Línea 145,Protex,Argentina,,,Denunciante - institucion,,Mujer,40.0,2021-11-25 00:00:00-03:00,Sí,,,,,,,2.0,0.0
2021-11-25 00:00:00-03:00,,Línea 145,594948425,No,Emergencia,Ciudadano,Santa Fe,Zavalla,Trata,Explotación sexual,PNR - Línea 145,,,Santa Fe,Zavalla,Denunciante - victima directa,,Mujer,13.0,,,,,,,,,82.0,
2021-11-26 00:00:00-03:00,,Línea 145,9405948425,Sí,Urgencia,Ciudadano,Buenos Aires,Billinghurst,Trata,Explotación sexual,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Mujer,0.0,2021-11-26 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2021-11-26 00:00:00-03:00,,Línea 145,505948425,No,Urgencia,Ciudadano,Jujuy,San Salvador de Jujuy,Trata,Explotación sexual,PNR - Línea 145,Protex,,Tucumán,San Miguel de Tucumán,Denunciante - ciudadano,,Mujer,30.0,2021-11-26 00:00:00-03:00,Sí,,,,,,,38.0,0.0
2021-11-26 00:00:00-03:00,,Línea 145,1505948425,No,Urgencia,Ciudadano,Santa Fe,Rosario,Trata,Explotación laboral,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Hombre,0.0,2021-11-26 00:00:00-03:00,Sí,,,,,,,82.0,0.0
2021-11-26 00:00:00-03:00,,Línea 145,2505948425,No,Urgencia,Institución - escuela de educación secundaria n° 58- villa sarmiento- bs.as.,Buenos Aires,Morón,Trata,Persona desaparecida,PNR - Línea 145,Protex,,,,Denunciante - institucion,,Mujer,0.0,2021-11-26 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2021-11-26 00:00:00-03:00,,Línea 145,4505948425,No,Emergencia,Ciudadano,Buenos Aires,Cañuelas,Trata,Explotación laboral,PNR - Línea 145,Gendarmería Nacional Argentina,,,,Denunciante - ciudadano,,Mujer,30.0,2021-11-26 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2021-11-26 00:00:00-03:00,,Línea 145,5505948425,No,Emergencia,Ciudadano,Formosa,Formosa,Trata,Oferta laboral engañosa,PNR - Línea 145,Gendarmería Nacional Argentina,,Buenos Aires,Ayacucho,Denunciante - ciudadano,,Mujer,60.0,2021-11-26 00:00:00-03:00,Sí,,,,,,,34.0,0.0
2021-11-26 00:00:00-03:00,,Línea 145,6505948425,No,Emergencia,Ciudadano,Buenos Aires,Morón,Trata,Persona desaparecida,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Mujer,30.0,2021-11-26 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2021-11-26 00:00:00-03:00,,Línea 145,9415948425,No,Urgencia,Institución - servicio local de moron,Buenos Aires,Morón,Trata,Persona desaparecida,PNR - Línea 145,Protex,,,,Denunciante - institucion,,Mujer,40.0,2021-11-26 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2021-11-26 00:00:00-03:00,,Línea 145,515948425,Sí,Urgencia,Ciudadano,Entre Ríos,Santa Elena,Trata,Explotación sexual,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Hombre,40.0,2021-11-26 00:00:00-03:00,Sí,,,,,,,30.0,0.0
2021-11-27 00:00:00-03:00,,Línea 145,3515948425,Sí,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Trata,Explotación laboral,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Hombre,27.0,2021-11-27 00:00:00-03:00,Sí,,,,,,,2.0,0.0
2021-11-27 00:00:00-03:00,,Línea 145,5515948425,No,Urgencia,Ciudadano,Entre Ríos,Parana,Trata,Explotación sexual,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Mujer,30.0,2021-11-27 00:00:00-03:00,Sí,,,,,,,30.0,0.0
2021-11-27 00:00:00-03:00,,Línea 145,6515948425,Sí,Urgencia,Ciudadano,Buenos Aires,Villa Ballester,Trata,Explotación sexual,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Mujer,35.0,2021-11-27 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2021-11-27 00:00:00-03:00,,Línea 145,2535948425,Sí,Urgencia,Ciudadano,Buenos Aires,Florencio Varela,Trata,Grooming,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Hombre,43.0,2021-11-27 00:00:00-03:00,Sí,,,,,,,,0.0
2021-11-28 00:00:00-03:00,,Línea 145,4535948425,No,Emergencia,Ciudadano,Buenos Aires,Florencio Varela,Trata,Persona desaparecida,PNR - Línea 145,Policía Federal Argentina,,,,Denunciante - ciudadano,,Mujer,21.0,2021-11-28 00:00:00-03:00,Sí,Protex,2021-11-28 00:00:00-03:00,No,,,,6.0,0.0
2021-11-28 00:00:00-03:00,,Línea 145,5535948425,Sí,Urgencia,Ciudadano,Mendoza,Luis Guillon,Trata,Explotación sexual,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Mujer,45.0,2021-11-28 00:00:00-03:00,Sí,,,,,,,50.0,0.0
2021-11-28 00:00:00-03:00,,Línea 145,8455948425,No,Urgencia,Ciudadano,Buenos Aires,Luis Guillon,Trata,Explotación sexual,PNR - Línea 145,Protex,Argentina,,,Denunciante - ciudadano,,Hombre,0.0,2021-11-28 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2021-11-29 00:00:00-03:00,,Línea 145,4565948425,No,Emergencia,Ciudadano,Córdoba,Córdoba,Trata,Explotación laboral,PNR - Línea 145,,,,,Denunciante - institucion,,Mujer,45.0,,,,,,,,,,
2021-11-29 00:00:00-03:00,,Línea 145,9475948425,Sí,Emergencia,Ciudadano,Córdoba,Córdoba,Trata,Explotación sexual,PNR - Línea 145,Gendarmería Nacional Argentina,,,,Denunciante - ciudadano,,Mujer,0.0,2021-11-29 00:00:00-03:00,Sí,Protex,2021-11-29 00:00:00-03:00,No,,,,14.0,0.0
2021-11-29 00:00:00-03:00,,Línea 145,3584058425,No,Urgencia,Institución - sede migraciones de la plata,Buenos Aires,Arturo Seguí,Trata,Explotación sexual,PNR - Línea 145,Protex,,,,Denunciante - institucion,,Mujer,30.0,2021-11-29 00:00:00-03:00,Sí,,,,,,,6.0,0.0
